Name,Count,Species,Length
Salina,1,Dog,6
Sallie,1,Dog,6
Sally,88,Dog,5
Sally Monday Tyrrell,1,Dog,20
Salmon,1,Dog,6
Salsa,1,Dog,5
Salt,1,Dog,4
Salty,7,Dog,5
Sam,155,Dog,3
Sam (Scruffy),1,Dog,13
Samantha,7,Dog,8
Samba,1,Dog,5
Samba Pepper,1,Dog,12
Sambo,4,Dog,5
Samby,1,Dog,5
Sami,8,Dog,4
Samie,2,Dog,5
Sammi,10,Dog,5
Sammi-Lou,1,Dog,9
Sammie,1,Dog,6
Sammy,60,Dog,5
Sampi,1,Dog,5
Sampson,8,Dog,7
Samshin,1,Dog,7
Samson,26,Dog,6
Samson Jack,1,Dog,11
Samson Vladimir,1,Dog,15
Samual,1,Dog,6
Samuel,1,Dog,6
Samur,1,Dog,5
Sanchez,2,Dog,7
Sancho,1,Dog,6
Sandal,1,Dog,6
SANDER,1,Dog,6
Sanderson,1,Dog,9
Sandi,4,Dog,5
Sandie,3,Dog,6
Sandii,1,Dog,6
Sandy,86,Dog,5
Sant' Angelo Di Roma,1,Dog,20
Santa,1,Dog,5
Santi,1,Dog,5
Santos,1,Dog,6
Saphhire,1,Dog,8
Saphi,1,Dog,5
Saphira,1,Dog,7
Saphire,1,Dog,7
Saphyr,1,Dog,6
sapphire,1,Dog,8
Sappho,1,Dog,6
Sapphyre,1,Dog,8
Sara,6,Dog,4
Sarah,11,Dog,5
Sarg,2,Dog,4
Sarge,12,Dog,5
Sargeant,1,Dog,8
Sargent,1,Dog,7
Sargent Bruce,1,Dog,13
Sargent Tibbs,1,Dog,13
Sari,6,Dog,4
Sari Moon,1,Dog,9
Sarj,1,Dog,4
Sarsha,3,Dog,6
Sas,1,Dog,3
Sascha,6,Dog,6
Sash,3,Dog,4
Sasha,140,Dog,5
Sasma,1,Dog,5
Sass,2,Dog,4
Sassafrass,1,Dog,10
Sassi,3,Dog,5
Sassy,12,Dog,5
Satan,1,Dog,5
Satchel,1,Dog,7
Satsuma Sakura,1,Dog,14
Sauce,1,Dog,5
Sault,1,Dog,5
Sausages,1,Dog,8
Sav,2,Dog,3
Savannah,2,Dog,8
Saver,1,Dog,5
Savvy,2,Dog,5
Savvy B,1,Dog,7
Sax,1,Dog,3
Saxan,1,Dog,5
Saxon,10,Dog,5
Sayde,1,Dog,5
Saylah,1,Dog,6
Scallet,1,Dog,7
Scamp,16,Dog,5
Scampy,1,Dog,6
Scar,2,Dog,4
Scarlet,8,Dog,7
Scarlett,9,Dog,8
Scarpa,1,Dog,6
Scat,1,Dog,4
Scats,1,Dog,5
Sceeter,1,Dog,7
Schaka,1,Dog,6
Schel,1,Dog,5
Schlumpfie,1,Dog,10
Schmichael,1,Dog,10
Schmoo,1,Dog,6
Schmooghy,1,Dog,9
Schnapps,1,Dog,8
Schnarbles,1,Dog,10
Schnitzel,7,Dog,9
Schnitzy,1,Dog,8
Schooner,1,Dog,8
Schubert,1,Dog,8
Schuey,1,Dog,6
Scobie,2,Dog,6
Scoob,1,Dog,5
SCOOBI,1,Dog,6
Scoobie,3,Dog,7
Scooby,34,Dog,6
Scooby Doo,4,Dog,10
Scooby-Doo,2,Dog,10
Scooch,1,Dog,6
Scoola,1,Dog,6
Scoom,1,Dog,5
Scoot,1,Dog,5
Scoota,4,Dog,6
Scooter,14,Dog,7
Scope,1,Dog,5
Scotch,2,Dog,6
Scott,3,Dog,5
Scotter,1,Dog,7
Scottie,2,Dog,7
Scotty,15,Dog,6
Scoty,1,Dog,5
Scouser,1,Dog,7
Scout,36,Dog,5
Scrapie,1,Dog,7
Scrappy,10,Dog,7
Scrappy Doo,1,Dog,11
Scratch,2,Dog,7
Scratchy,1,Dog,8
Scruf,1,Dog,5
Scruff,2,Dog,6
Scruffie,1,Dog,8
Scruffy,60,Dog,7
Scud,1,Dog,4
Scuffy,1,Dog,6
Scully,5,Dog,6
Scuppers,1,Dog,8
Sea Urchin,1,Dog,10
Seal,2,Dog,4
Sealy,1,Dog,5
Seamus,6,Dog,6
Sean,2,Dog,4
Seattle,1,Dog,7
Seb,4,Dog,3
Seba,1,Dog,4
Sebasiton,1,Dog,9
Sebastian,21,Dog,9
Sebastion,2,Dog,9
Sebbi,1,Dog,5
Sebbie,2,Dog,6
Sebby,3,Dog,5
See You Later (Kane),1,Dog,20
Seeker,1,Dog,6
Seeley,1,Dog,6
Seffi,1,Dog,5
Seggy,1,Dog,5
Seige,1,Dog,5
Seigfried,1,Dog,9
Selby,1,Dog,5
Selene,1,Dog,6
Selina,1,Dog,6
Selkie,1,Dog,6
Semma,1,Dog,5
Sen,1,Dog,3
Senghi,1,Dog,6
Senka,1,Dog,5
Sepik Ralf,1,Dog,10
Serendip,1,Dog,8
Serendipity,1,Dog,11
Serge,1,Dog,5
Sergeant,1,Dog,8
Sesame Azur Blue,1,Dog,16
Seth,13,Dog,4
Seti,1,Dog,4
Seto,1,Dog,4
Seven,4,Dog,5
Shaboo,1,Dog,6
Shad,1,Dog,4
Shaddow,1,Dog,7
Shade,1,Dog,5
Shado,1,Dog,5
Shadow,85,Dog,6
SHADOW III,1,Dog,10
Shadowfax,1,Dog,9
Shadowmere,1,Dog,10
Shady,4,Dog,5
Shae,7,Dog,4
Shaena,1,Dog,6
Shaggs,2,Dog,6
Shaggy,8,Dog,6
Shaizy,1,Dog,6
Shak,1,Dog,4
Shaka,1,Dog,5
Shake,1,Dog,5
Shakira,4,Dog,7
Shakti,1,Dog,6
Shambhla,1,Dog,8
Shami,1,Dog,5
Shamus,1,Dog,6
Shan,1,Dog,4
Shana,2,Dog,5
Shanda,1,Dog,6
Shandy,1,Dog,6
Shanee,1,Dog,6
Shani,1,Dog,5
Shania,1,Dog,6
Shankley,1,Dog,8
Shanna,1,Dog,6
Shannon,1,Dog,7
Shaq,3,Dog,4
Shar,2,Dog,4
Sharby,1,Dog,6
Shardee,1,Dog,7
Shardi,1,Dog,6
Shardie,1,Dog,7
shardy,1,Dog,6
Shari,2,Dog,5
Shark,1,Dog,5
Shark Bait,1,Dog,10
Sharky,1,Dog,6
Sharla,1,Dog,6
Sharli,1,Dog,6
Sharlie,1,Dog,7
Sharma,1,Dog,6
Sharna,2,Dog,6
Sharndy,1,Dog,7
SHARNEE,1,Dog,7
Sharni,6,Dog,6
Sharnie,3,Dog,7
Sharpay,1,Dog,7
Shartzi,1,Dog,7
Shasta,1,Dog,6
Shatze,1,Dog,6
Shauza,1,Dog,6
Shawnie,1,Dog,7
Shawty,1,Dog,6
Shay,2,Dog,4
Shayde,1,Dog,6
Shayel,1,Dog,6
Shayla,1,Dog,6
Shaz,3,Dog,4
Sheaba,1,Dog,6
Sheba,16,Dog,5
Sheeba,10,Dog,6
Sheebba,1,Dog,7
Sheeda,1,Dog,6
Sheedy,1,Dog,6
Sheena,4,Dog,6
Sheera,1,Dog,6
Sheiba,2,Dog,6
Sheil,1,Dog,5
Sheila,7,Dog,6
Shelb,1,Dog,5
Shelbe,2,Dog,6
Shelby,33,Dog,6
Sheldon,1,Dog,7
Shelley,3,Dog,7
Shelley 2,1,Dog,9
Shelley-Rose,1,Dog,12
Shelly,6,Dog,6
Shem,1,Dog,4
Shen Dako,1,Dog,9
Shenanigans,1,Dog,11
Sheoh,1,Dog,5
Sheora,1,Dog,6
Shep,8,Dog,4
Sherbert,1,Dog,8
Sherbie,1,Dog,7
Sheri,1,Dog,5
Sheridan,1,Dog,8
Sherlock,1,Dog,8
Sherman,3,Dog,7
Sheyan,1,Dog,6
Sheyna,1,Dog,6
Shiela,1,Dog,6
Shifti,1,Dog,6
Shifty,1,Dog,6
Shikira,2,Dog,7
Shikon,1,Dog,6
Shilja,1,Dog,6
Shilling,1,Dog,8
Shilo,3,Dog,5
Shiloe,1,Dog,6
Shiloh,9,Dog,6
Shiltz,1,Dog,6
Shimma,1,Dog,6
Shimmah,1,Dog,7
Shimmer,2,Dog,7
Shina,1,Dog,5
Shiner,1,Dog,6
Shinji,1,Dog,6
Shiraz,5,Dog,6
SHIRLEY,2,Dog,7
Shirley Barkley,1,Dog,15
Shiro,1,Dog,5
Shiva,1,Dog,5
Shnubbly,1,Dog,8
Shocker,1,Dog,7
Shooma,1,Dog,6
Shortie,1,Dog,7
Shorty,9,Dog,6
Shredder,1,Dog,8
Shrek,1,Dog,5
Shtt,1,Dog,4
Shu Shu,1,Dog,7
Shuffles,1,Dog,8
Shugas,1,Dog,6
Shuko,1,Dog,5
Shya,1,Dog,4
Shyla,2,Dog,5
Shylo,1,Dog,5
Shyn,1,Dog,4
Shyra,1,Dog,5
Siana,1,Dog,5
Sid,16,Dog,3
Sidney,2,Dog,6
Sienna,9,Dog,6
Sierra,3,Dog,6
Silje,1,Dog,5
Silke,1,Dog,5
Silver,1,Dog,6
Silvia,1,Dog,6
Silvie,1,Dog,6
Sim,1,Dog,3
Simba,40,Dog,5
Simbala,1,Dog,7
Simi,1,Dog,4
Simo,1,Dog,4
Simon,1,Dog,5
Simpson,1,Dog,7
Simsek,1,Dog,6
Simsi,1,Dog,5
Sindi,2,Dog,5
Sindy,1,Dog,5
Sing,1,Dog,4
Sintra,1,Dog,6
Sioux,1,Dog,5
Sir Charles Barkley,1,Dog,19
Sir Winston,1,Dog,11
Sire,1,Dog,4
Sirius Black,1,Dog,12
siska,1,Dog,5
Sissi,1,Dog,5
Sissy,1,Dog,5
Skaife,1,Dog,6
Skamp,1,Dog,5
Skampy,2,Dog,6
Skeeta,3,Dog,6
Skeeter,1,Dog,7
skeggsie,1,Dog,8
Sketch,1,Dog,6
Skibit,1,Dog,6
Skid,2,Dog,4
Skiddle,1,Dog,7
Skids,1,Dog,5
Skip,9,Dog,4
Skipp,1,Dog,5
Skipper,13,Dog,7
Skippy,1,Dog,6
Skittle,1,Dog,7
Skittles,1,Dog,8
Skitz,2,Dog,5
Skoda,1,Dog,5
Skooba,1,Dog,6
SKOOTA,2,Dog,6
Sky,11,Dog,3
Skye,26,Dog,4
Skyes,1,Dog,5
Skyla,1,Dog,5
Skylah,2,Dog,6
Skylar,1,Dog,6
Slade,3,Dog,5
Slash,1,Dog,5
Slayer,1,Dog,6
Sledge  - Dog,1,Dog,13
Sleek,1,Dog,5
Slim,2,Dog,4
Slinky,4,Dog,6
Slippers,2,Dog,8
Slugger,1,Dog,7
Small Block,1,Dog,11
Smalls,2,Dog,6
Smarti,1,Dog,6
Smash,1,Dog,5
Smeagle,2,Dog,7
Smeegai,1,Dog,7
Smidge,1,Dog,6
Smidget,1,Dog,7
Smiget,1,Dog,6
Smiggles,1,Dog,8
Smiley,1,Dog,6
Smith,2,Dog,5
Smoke,1,Dog,5
Smokey,7,Dog,6
Smudge,19,Dog,6
Snag,1,Dog,4
snap,1,Dog,4
Snapper,2,Dog,7
Snausages,1,Dog,9
Snickers,4,Dog,8
Snicky,1,Dog,6
Snidge,1,Dog,6
Sniff,1,Dog,5
Sniffy,2,Dog,6
Snig,1,Dog,4
Snip,1,Dog,4
Sniper,1,Dog,6
Snippet,1,Dog,7
Snippy,1,Dog,6
Snitz,1,Dog,5
Snooki,1,Dog,6
Snookie,1,Dog,7
Snooky,2,Dog,6
Snoop,19,Dog,5
Snoop Dog,1,Dog,9
Snoopa,1,Dog,6
Snoopy,49,Dog,6
Snooze,1,Dog,6
Snorky,1,Dog,6
Snorter,1,Dog,7
Snow,6,Dog,4
Snow Ball,1,Dog,9
Snow Dew Drop,1,Dog,13
Snowball,2,Dog,8
Snowbell,2,Dog,8
Snowbelle,1,Dog,9
Snowey,1,Dog,6
Snowflake,2,Dog,9
Snowy,33,Dog,5
Snuffles,1,Dog,8
Snuffleupagus,1,Dog,13
Snuffy,2,Dog,6
Snuggles,1,Dog,8
Soames,1,Dog,6
Sobby,1,Dog,5
Soc,1,Dog,3
Socket,1,Dog,6
Socks,2,Dog,5
Socksey,1,Dog,7
Socksy,1,Dog,6
Soda,6,Dog,4
Soffee,1,Dog,6
Sofhie,1,Dog,6
Sofi,2,Dog,4
Sofia,1,Dog,5
Sofie,3,Dog,5
Soggy,1,Dog,5
Sohie,1,Dog,5
Soho,1,Dog,4
Sol,1,Dog,3
Solar,2,Dog,5
Solly,1,Dog,5
Solo,1,Dog,4
Solomon,3,Dog,7
Solzos,1,Dog,6
Somerset,1,Dog,8
Sonia,1,Dog,5
Sonic,4,Dog,5
Sonic Settler,1,Dog,13
Sonnet,1,Dog,6
Sonny,19,Dog,5
Sonny Miller,1,Dog,12
Sony,1,Dog,4
Sooki,3,Dog,5
Sookie,10,Dog,6
Sooks,1,Dog,5
Sooky,6,Dog,5
Sooner,1,Dog,6
Sooshi,1,Dog,6
Sootie,2,Dog,6
Sooty,34,Dog,5
Soozy,1,Dog,5
Sophi,1,Dog,5
Sophia Phyo,1,Dog,11
SOPHIE,88,Dog,6
Sophie Jane,1,Dog,11
Sophie Lee,1,Dog,10
Soq,1,Dog,3
Sorlee,1,Dog,6
Sorte,1,Dog,5
Sos,1,Dog,3
Sothie,1,Dog,6
Soul,1,Dog,4
Soulja,1,Dog,6
Southern,1,Dog,8
Sox,22,Dog,3
Soxe,1,Dog,4
Soxey,1,Dog,5
Soxy,4,Dog,4
Soya,1,Dog,4
Spanner,3,Dog,7
Spanx,1,Dog,5
Spark,1,Dog,5
Sparkey,2,Dog,7
Sparkie,4,Dog,7
Sparkle,1,Dog,7
Sparkles,6,Dog,8
Sparky,28,Dog,6
Sparrow,1,Dog,7
Sparta,1,Dog,6
Spartan,1,Dog,7
Sparthakus,1,Dog,10
Sparticus,3,Dog,9
Spaz,1,Dog,4
Spazzi,1,Dog,6
Spec,1,Dog,4
Speck,2,Dog,5
Speks,1,Dog,5
Spencer,27,Dog,7
Spice,3,Dog,5
Spider,3,Dog,6
Spike,37,Dog,5
Spikey,1,Dog,6
Spiky,1,Dog,5
SPINNA,1,Dog,6
Splash,2,Dog,6
Splinter,1,Dog,8
Spook,2,Dog,5
Spooks,1,Dog,6
Spooky,3,Dog,6
Sporry,1,Dog,6
Sport,3,Dog,5
Spot,22,Dog,4
Spotswood,1,Dog,9
Spotsy,1,Dog,6
Spott,1,Dog,5
Spotti,1,Dog,6
Spotty,11,Dog,6
Spoty,1,Dog,5
Spray,1,Dog,5
Springer,1,Dog,8
Sprinkles,2,Dog,9
Sprocket,5,Dog,8
Sprockett,1,Dog,9
Sprout,1,Dog,6
Spud,34,Dog,4
Spud Boy,1,Dog,8
Spuddy,1,Dog,6
Spuggles,1,Dog,8
Spunky,3,Dog,6
Spunky Trunks,1,Dog,13
Sputnik,2,Dog,7
Squid,3,Dog,5
Squiggles,1,Dog,9
Squirt,5,Dog,6
Squishy,2,Dog,7
Squize,1,Dog,6
Squizzy,1,Dog,7
STACEY,2,Dog,6
Staff,1,Dog,5
Stampy,1,Dog,6
Stan,4,Dog,4
Stanley,15,Dog,7
Stanzi,1,Dog,6
Staple,1,Dog,6
Star,17,Dog,4
Starbuck TNUC,1,Dog,13
Starchy,1,Dog,7
Starr,1,Dog,5
Starsky,1,Dog,7
Staughton Danny,1,Dog,15
Steamer,1,Dog,7
Steel,4,Dog,5
Steele,4,Dog,6
Stef,1,Dog,4
Steff,1,Dog,5
Steffi,1,Dog,6
Steffy,1,Dog,6
Stell,1,Dog,5
Stella,91,Dog,6
Stellah,1,Dog,7
Stellar,1,Dog,7
Steph,3,Dog,5
Stephanie,1,Dog,9
Stephen,2,Dog,7
Sterling,1,Dog,8
Sterlo,1,Dog,6
Steve,5,Dog,5
Stevee,1,Dog,6
Steven Sanchez,1,Dog,14
Stevie,9,Dog,6
Stevie J,1,Dog,8
Stevie Wonder Dog,1,Dog,17
Stewart,4,Dog,7
Stewie,4,Dog,6
Stewy,1,Dog,5
Stifler,1,Dog,7
Stig,2,Dog,4
Sting,1,Dog,5
Stinky,1,Dog,6
Stirling,1,Dog,8
Stix,1,Dog,4
Stoffel,1,Dog,7
stoksey,1,Dog,7
Stoli,2,Dog,5
Stollie,1,Dog,7
Stompa,1,Dog,6
Stone,1,Dog,5
Stoney,1,Dog,6
Stonez,1,Dog,6
Storibook,1,Dog,9
Storm,38,Dog,5
Stormy,4,Dog,6
Strapper,1,Dog,8
Strawberry Cola,1,Dog,15
Strider,2,Dog,7
Strike,1,Dog,6
Striker,1,Dog,7
Stroppy,1,Dog,7
Strudel,1,Dog,7
Stryder,2,Dog,7
Stuart,4,Dog,6
Stuart Little,1,Dog,13
Stubbie,1,Dog,7
Stubby,3,Dog,6
Studley,2,Dog,7
Stuey,1,Dog,5
Stumpy,7,Dog,6
Styx,1,Dog,4
Subi,1,Dog,4
Subo,1,Dog,4
Sucrae,1,Dog,6
Sudi,2,Dog,4
Suds,1,Dog,4
Sue,3,Dog,3
Sue Yen,1,Dog,7
Sueda Rose,1,Dog,10
SUETLOOI,1,Dog,8
Sugar,8,Dog,5
Sugare,1,Dog,6
Suki,16,Dog,4
Sukie,1,Dog,5
Sukkhyi,1,Dog,7
Sula,1,Dog,4
Sulley,1,Dog,6
Sullivan,2,Dog,8
Sully,3,Dog,5
Sultan,3,Dog,6
Sumi,1,Dog,4
Summer,30,Dog,6
Summer Rain,1,Dog,11
Sumo,7,Dog,4
Sundae,1,Dog,6
SUNNIE,1,Dog,6
Sunny,28,Dog,5
Sunny Gym,1,Dog,9
Sunshine,3,Dog,8
Suriarna,1,Dog,8
Sushi,3,Dog,5
Susie,22,Dog,5
Susie Q,1,Dog,7
Sussie,1,Dog,6
Sutee,1,Dog,5
Sutto,1,Dog,5
Suzanne,1,Dog,7
Suzi,6,Dog,4
Suzie,33,Dog,5
Suzy,10,Dog,4
SUZZIE,1,Dog,6
Swanny,1,Dog,6
Sway,1,Dog,4
Sweep,2,Dog,5
Sweet,1,Dog,5
Sweet Pea,3,Dog,9
Sweetheart,1,Dog,10
Sweetie,2,Dog,7
Sweety,1,Dog,6
Swoop,1,Dog,5
Syd,6,Dog,3
Sydney,2,Dog,6
Sydney Chamberlain,1,Dog,18
Sylon,1,Dog,5
Sylvia,1,Dog,6
Syrah,2,Dog,5
Szabo,1,Dog,5
T Bone,1,Dog,6
T-Bar,1,Dog,5
T-Bone,2,Dog,6
T-P,1,Dog,3
T.J,1,Dog,3
T.J.,2,Dog,4
Taala,1,Dog,5
Tabatha,2,Dog,7
Tabitha,1,Dog,7
Tacker,2,Dog,6
Taco,6,Dog,4
Tad,1,Dog,3
Taddy,1,Dog,5
TAEZA,1,Dog,5
Taff,1,Dog,4
Taffaya,1,Dog,7
Taffi,1,Dog,5
Taffie,1,Dog,6
Taffy,15,Dog,5
Tag,2,Dog,3
Tagg,1,Dog,4
Taggart,1,Dog,7
Tagoooo,1,Dog,7
Tahara,1,Dog,6
TAHJ,1,Dog,4
Tahlee,1,Dog,6
Tahli,2,Dog,5
Tahlia,2,Dog,6
Tahlulla  Belle,1,Dog,15
Tahmeka,1,Dog,7
Tahnee,1,Dog,6
TAHNI,1,Dog,5
Tahya,1,Dog,5
Taiah,1,Dog,5
Taiko,2,Dog,5
Tailem,1,Dog,6
Taiya,1,Dog,5
Taj,14,Dog,3
Taja,1,Dog,4
Tajh,1,Dog,4
Taka (Tasha),1,Dog,12
Takara,1,Dog,6
Tala,2,Dog,4
Tali,3,Dog,4
Talia,2,Dog,5
Talin,1,Dog,5
Tallie,1,Dog,6
TALLULAH,2,Dog,8
Tally,2,Dog,5
Talon,1,Dog,5
Tama,5,Dog,4
Tamar,1,Dog,5
Tamara,1,Dog,6
Tamba,2,Dog,5
Tamie,1,Dog,5
Tammie,2,Dog,6
Tammy,19,Dog,5
Tamzyn,1,Dog,6
Tan,1,Dog,3
Tana,2,Dog,4
Tana Umaga,1,Dog,10
Tanami,1,Dog,6
Tanbo,1,Dog,5
Tander,1,Dog,6
Tandia,1,Dog,6
Tane,1,Dog,4
Tangles,3,Dog,7
Tango,6,Dog,5
Tania,2,Dog,5
Taniesha,1,Dog,8
Tanji,1,Dog,5
Tanjobi,1,Dog,7
Tank,22,Dog,4
Tanner,2,Dog,6
Tanni,1,Dog,5
Tannyn,1,Dog,6
Tanook,1,Dog,6
Tansie,1,Dog,6
Tansy,1,Dog,5
Tanzee,1,Dog,6
Tanzi,1,Dog,5
Tao,1,Dog,3
Tapatchi,1,Dog,8
Tara,30,Dog,4
Targe,1,Dog,5
Tari,1,Dog,4
Tarj,3,Dog,4
Tarja,2,Dog,5
Tarkin,1,Dog,6
Tarlar,1,Dog,6
Tarlie,1,Dog,6
Tarnee,2,Dog,6
Tarni,3,Dog,5
Tarquin,1,Dog,7
Tarry,1,Dog,5
Tarsh,1,Dog,5
Tarsha,1,Dog,6
Tarshi,1,Dog,6
Tarzan,1,Dog,6
Tas,2,Dog,3
Tash,13,Dog,4
Tasha,27,Dog,5
Tasha Bella,1,Dog,11
Tashi,3,Dog,5
Tasia,1,Dog,5
Tassie,9,Dog,6
Tata,1,Dog,4
Tatts,1,Dog,5
Tav,1,Dog,3
Tavish,2,Dog,6
Tay,1,Dog,3
Taya,2,Dog,4
Tayla,4,Dog,5
Taylah,2,Dog,6
Taylor-Taylor,1,Dog,13
Taz,17,Dog,3
Tazi,1,Dog,4
Tazz,2,Dog,4
Tazzie,1,Dog,6
Tazzy,1,Dog,5
te'a,1,Dog,4
Teah,1,Dog,4
Teak,1,Dog,4
Teaky,1,Dog,5
Teal,1,Dog,4
Teaw,1,Dog,4
Ted,52,Dog,3
Teddi,2,Dog,5
Teddie,3,Dog,6
Teddy,99,Dog,5
Teddy (Bear),1,Dog,12
Teddy B,1,Dog,7
Teddy Bailey,1,Dog,12
Teddy Bear,1,Dog,10
Teddy Manu,1,Dog,10
Tedford Green,1,Dog,13
Tedo,1,Dog,4
Teegan,1,Dog,6
Teeka,2,Dog,5
Teela,1,Dog,5
Teena,2,Dog,5
Teesha,1,Dog,6
Tego,1,Dog,4
Tehya,1,Dog,5
Teka,1,Dog,4
Tempe,1,Dog,5
Tencious,1,Dog,8
Tenshi,1,Dog,6
Tensing,1,Dog,7
Teo,1,Dog,3
Tepi,1,Dog,4
Tequila,2,Dog,7
Tera,1,Dog,4
Terra,4,Dog,5
Terrance,1,Dog,8
Terri,3,Dog,5
Terry,2,Dog,5
Tess,161,Dog,4
Tessa,27,Dog,5
Tesse,2,Dog,5
Tessee,1,Dog,6
Tessie,6,Dog,6
Tex,22,Dog,3
Texan,1,Dog,5
TEXAS,5,Dog,5
Texas(Walker),1,Dog,13
Texta,1,Dog,5
Thai,1,Dog,4
The Chad,1,Dog,8
The Colonel,1,Dog,11
The Weasel,1,Dog,10
Thea,2,Dog,4
Thelma,1,Dog,6
Theo,3,Dog,4
Theodore,6,Dog,8
Theodore (Teddy),1,Dog,16
Thomas,10,Dog,6
Thompson,1,Dog,8
Thor,14,Dog,4
Thornton,1,Dog,8
Thorpey,1,Dog,7
Thruster,1,Dog,8
Thumper,1,Dog,7
Thunder,8,Dog,7
Ti,1,Dog,2
Tia,20,Dog,3
Tiamo,1,Dog,5
Tian Shi,1,Dog,8
Tibbie,1,Dog,6
Tibby,2,Dog,5
Tiberius,1,Dog,8
Tica,1,Dog,4
Tical,1,Dog,5
Tick,1,Dog,4
Tickera,1,Dog,7
Tickles,2,Dog,7
Ticky,1,Dog,5
Tictch,1,Dog,6
TIDDLES,2,Dog,7
Tidus Emery,1,Dog,11
Tierra,1,Dog,6
Tiesha,1,Dog,6
Tiffany,9,Dog,7
Tig,1,Dog,3
Tig Pig,1,Dog,7
Tige,2,Dog,4
Tiger,42,Dog,5
Tiger Lily,4,Dog,10
Tiger Romeo,1,Dog,11
Tiger-Lily,1,Dog,10
Tigerlilly,1,Dog,10
Tigga,6,Dog,5
Tiggar,1,Dog,6
Tigger,19,Dog,6
Tiggy,1,Dog,5
Tigha Lilly,1,Dog,11
Tighe,1,Dog,5
Tigrish,1,Dog,7
Tika,1,Dog,4
Tikaani,1,Dog,7
Tiki,3,Dog,4
Tikiti-Boo,1,Dog,10
Tikka,1,Dog,5
Tikki,1,Dog,5
Tila,2,Dog,4
Tilba,1,Dog,5
Tilda,1,Dog,5
Tildy,1,Dog,5
Tili,1,Dog,4
Tilki,1,Dog,5
Tillee,1,Dog,6
Tilley,11,Dog,6
Tilli,2,Dog,5
Tillie,3,Dog,6
Tilly,134,Dog,5
Tilton,1,Dog,6
Tim,14,Dog,3
Tim Tam,4,Dog,7
Timba,2,Dog,5
Timmie,1,Dog,6
Timmony,1,Dog,7
Timmy,24,Dog,5
Timone,1,Dog,6
Timothy,1,Dog,7
"Timothy ""Tim Tam""",1,Dog,17
TIMTAM,2,Dog,6
Tin Tin,2,Dog,7
Tina,10,Dog,4
Tinee,1,Dog,5
Tini,1,Dog,4
Tinia,1,Dog,5
Tink,4,Dog,4
Tinka,4,Dog,5
Tinkabell,2,Dog,9
Tinker,4,Dog,6
Tinkerbell,5,Dog,10
Tinkerbelle,2,Dog,11
Tinks,1,Dog,5
Tinky,1,Dog,5
Tinsel,1,Dog,6
Tinsletown Scarlett,1,Dog,19
Tintagel Kaye,1,Dog,13
Tiny,30,Dog,4
Tiny Tilley,1,Dog,11
Tip,1,Dog,3
Tipper,1,Dog,6
Tippy,5,Dog,5
Tipster,1,Dog,7
Tipsy,3,Dog,5
Tirra,1,Dog,5
Tish,2,Dog,4
Tisha,1,Dog,5
Tiska,1,Dog,5
Tisza,1,Dog,5
Tisza Zombori,1,Dog,13
Tita,1,Dog,4
Titan,10,Dog,5
TITAN (TARRARAY VARDAS AL,1,Dog,25
Titanium,1,Dog,8
Titch,5,Dog,5
Tito,3,Dog,4
Titti,1,Dog,5
Tittsie,1,Dog,7
Titus,1,Dog,5
Tizzi,1,Dog,5
Tizzy,2,Dog,5
TJ,9,Dog,2
To-To,1,Dog,5
Toastie,2,Dog,7
Tob,1,Dog,3
Tobasco,1,Dog,7
Tobbie,1,Dog,6
Tobby,1,Dog,5
Tobi,7,Dog,4
Tobias,2,Dog,6
Tobie,3,Dog,5
Tobin,1,Dog,5
Toblerone,1,Dog,9
Toby,263,Dog,4
Toby Dietrich,1,Dog,13
Todd,3,Dog,4
Todo,2,Dog,4
Tody,1,Dog,4
Toffee,7,Dog,6
Tokay,1,Dog,5
Tokey,1,Dog,5
Toki,1,Dog,4
Tokki,1,Dog,5
Tokky,1,Dog,5
Tokosh,1,Dog,6
Tokyo,1,Dog,5
Tola,1,Dog,4
Toll Doll,1,Dog,9
Tom,16,Dog,3
Tom Hanks,1,Dog,9
Tom Turbo,1,Dog,9
Tomi,1,Dog,4
Tommi,1,Dog,5
Tommo,1,Dog,5
Tommy,17,Dog,5
Tomy,1,Dog,4
Toni,1,Dog,4
Toni M,1,Dog,6
Tonik,1,Dog,5
Tonka,7,Dog,5
Tonks,2,Dog,5
Tonta Darling,1,Dog,13
Tonto,1,Dog,5
Tony,6,Dog,4
Toodles,1,Dog,7
Toohie,1,Dog,6
Took,1,Dog,4
Tookie,1,Dog,6
Toorah,1,Dog,6
Toots/Silver,1,Dog,12
Tootsie,1,Dog,7
Topaz,3,Dog,5
Toph,1,Dog,4
Toppa,1,Dog,5
Topsy,4,Dog,5
Tora,2,Dog,4
Tori,7,Dog,4
Toro,1,Dog,4
Torra,1,Dog,5
Torres,2,Dog,6
Torrie,1,Dog,6
Tory,4,Dog,4
Tosca,1,Dog,5
Tosha,1,Dog,5
Tossa,1,Dog,5
Toto,15,Dog,4
Totti,2,Dog,5
Toujo,1,Dog,5
Toula,1,Dog,5
Toutatis,1,Dog,8
Toutuf,1,Dog,6
Traka,1,Dog,5
Trakka,1,Dog,6
Tralie,1,Dog,6
Tramp,1,Dog,5
TRAPPER,2,Dog,7
Trash,1,Dog,5
Travis,2,Dog,6
Treacle,1,Dog,7
Treasure,1,Dog,8
Treeko,1,Dog,6
Trellis,1,Dog,7
Trent,1,Dog,5
